index,sim,saf,sat,ewt,ist,wit,n_occ,x,y,MRT
326,109,0.393132184,23.89,14.17,14.587,13.337,3,6.9225,3.425,17.18826072
327,109,0.393132184,23.89,14.17,14.587,13.337,3,20.7675,3.425,17.09640495
328,110,0.393132184,23.89,14.17,14.587,11.114,3,9.23,1.575,17.26024666
329,110,0.393132184,23.89,14.17,14.587,11.114,3,6.9225,3.425,17.11408908
330,110,0.393132184,23.89,14.17,14.587,11.114,3,20.7675,3.425,17.02913887
331,111,0.393132184,23.89,14.17,14.587,10.281,3,9.23,1.575,17.25361115
332,111,0.393132184,23.89,14.17,14.587,10.281,3,6.9225,3.425,17.08811808
333,111,0.393132184,23.89,14.17,14.587,10.281,3,20.7675,3.425,17.00370683
334,112,0.393132184,23.89,14.17,15.142,13.337,3,9.23,1.575,17.67252618
335,112,0.393132184,23.89,14.17,15.142,13.337,3,6.9225,3.425,17.5865084
336,112,0.393132184,23.89,14.17,15.142,13.337,3,20.7675,3.425,17.50378902
337,113,0.393132184,23.89,14.17,15.142,11.114,3,9.23,1.575,17.65963725
338,113,0.393132184,23.89,14.17,15.142,11.114,3,6.9225,3.425,17.51306541
339,113,0.393132184,23.89,14.17,15.142,11.114,3,20.7675,3.425,17.43342743
340,114,0.393132184,23.89,14.17,15.142,10.281,3,9.23,1.575,17.65254949
341,114,0.393132184,23.89,14.17,15.142,10.281,3,6.9225,3.425,17.48160533
342,114,0.393132184,23.89,14.17,15.142,10.281,3,20.7675,3.425,17.40806729
343,115,0.393132184,23.89,15.56,15.977,13.337,3,9.23,1.575,18.4509668
344,115,0.393132184,23.89,15.56,15.977,13.337,3,6.9225,3.425,18.3346391
345,115,0.393132184,23.89,15.56,15.977,13.337,3,20.7675,3.425,18.26380476
346,116,0.393132184,23.89,15.56,15.977,11.114,3,9.23,1.575,18.4411567
347,116,0.393132184,23.89,15.56,15.977,11.114,3,6.9225,3.425,18.26827049
348,116,0.393132184,23.89,15.56,15.977,11.114,3,20.7675,3.425,18.19512797
349,117,0.393132184,23.89,15.56,15.977,10.281,3,9.23,1.575,18.43551512
350,117,0.393132184,23.89,15.56,15.977,10.281,3,6.9225,3.425,18.24261348
351,117,0.393132184,23.89,15.56,15.977,10.281,3,20.7675,3.425,18.16836415
352,118,0.393132184,23.89,15.56,16.532,13.337,3,9.23,1.575,18.85066915
353,118,0.393132184,23.89,15.56,16.532,13.337,3,6.9225,3.425,18.74397907
354,118,0.393132184,23.89,15.56,16.532,13.337,3,20.7675,3.425,18.67028312
355,119,0.393132184,23.89,15.56,16.532,11.114,3,9.23,1.575,18.8398017
356,119,0.393132184,23.89,15.56,16.532,11.114,3,6.9225,3.425,18.66236435
357,119,0.393132184,23.89,15.56,16.532,11.114,3,20.7675,3.425,18.59987943
358,120,0.393132184,23.89,15.56,16.532,10.281,3,9.23,1.575,18.83290856
359,120,0.393132184,23.89,15.56,16.532,10.281,3,6.9225,3.425,18.63781451
360,120,0.393132184,23.89,15.56,16.532,10.281,3,20.7675,3.425,18.57408541
361,121,0.393132184,23.89,18.33,18.747,13.337,3,9.23,1.575,20.82148738
362,121,0.393132184,23.89,18.33,18.747,13.337,3,6.9225,3.425,20.63154165
363,121,0.393132184,23.89,18.33,18.747,13.337,3,20.7675,3.425,20.57900796
364,122,0.393132184,23.89,18.33,18.747,11.114,3,9.23,1.575,20.79727864
365,122,0.393132184,23.89,18.33,18.747,11.114,3,6.9225,3.425,20.56420039
366,122,0.393132184,23.89,18.33,18.747,11.114,3,20.7675,3.425,20.52507272
367,123,0.393132184,23.89,18.33,18.747,10.281,3,9.23,1.575,20.79017584
368,123,0.393132184,23.89,18.33,18.747,10.281,3,6.9225,3.425,20.53999315
369,123,0.393132184,23.89,18.33,18.747,10.281,3,20.7675,3.425,20.49962936
370,124,0.393132184,23.89,18.33,19.302,13.337,3,9.23,1.575,21.22576622
371,124,0.393132184,23.89,18.33,19.302,13.337,3,6.9225,3.425,21.03886999
372,124,0.393132184,23.89,18.33,19.302,13.337,3,20.7675,3.425,20.98676248
373,125,0.393132184,23.89,18.33,19.302,11.114,3,9.23,1.575,21.20057894
374,125,0.393132184,23.89,18.33,19.302,11.114,3,6.9225,3.425,20.97330981
375,125,0.393132184,23.89,18.33,19.302,11.114,3,20.7675,3.425,20.93690207
376,126,0.393132184,23.89,18.33,19.302,10.281,3,9.23,1.575,21.19284819
377,126,0.393132184,23.89,18.33,19.302,10.281,3,6.9225,3.425,20.94943659
378,126,0.393132184,23.89,18.33,19.302,10.281,3,20.7675,3.425,20.91262464
379,127,0.393132184,29.44,14.17,14.587,14.727,3,9.23,1.575,17.36647579
380,127,0.393132184,29.44,14.17,14.587,14.727,3,6.9225,3.425,17.29165407
381,127,0.393132184,29.44,14.17,14.587,14.727,3,20.7675,3.425,17.22037705
382,128,0.393132184,29.44,14.17,14.587,12.504,3,9.23,1.575,17.36283617
383,128,0.393132184,29.44,14.17,14.587,12.504,3,6.9225,3.425,17.22312577
384,128,0.393132184,29.44,14.17,14.587,12.504,3,20.7675,3.425,17.15530243
385,129,0.393132184,29.44,14.17,14.587,11.671,3,9.23,1.575,17.35619137
386,129,0.393132184,29.44,14.17,14.587,11.671,3,6.9225,3.425,17.19922266
387,129,0.393132184,29.44,14.17,14.587,11.671,3,20.7675,3.425,17.13222241
388,130,0.393132184,29.44,14.17,15.142,14.727,3,9.23,1.575,17.7768699
389,130,0.393132184,29.44,14.17,15.142,14.727,3,6.9225,3.425,17.69521076
390,130,0.393132184,29.44,14.17,15.142,14.727,3,20.7675,3.425,17.63071591
391,131,0.393132184,29.44,14.17,15.142,12.504,3,9.23,1.575,17.76537119
392,131,0.393132184,29.44,14.17,15.142,12.504,3,6.9225,3.425,17.63075174
393,131,0.393132184,29.44,14.17,15.142,12.504,3,20.7675,3.425,17.56379226
394,132,0.393132184,29.44,14.17,15.142,11.671,3,9.23,1.575,17.75800393
395,132,0.393132184,29.44,14.17,15.142,11.671,3,6.9225,3.425,17.60620195
396,132,0.393132184,29.44,14.17,15.142,11.671,3,20.7675,3.425,17.53687754
397,133,0.393132184,29.44,15.56,15.977,14.727,3,9.23,1.575,18.5586608
398,133,0.393132184,29.44,15.56,15.977,14.727,3,6.9225,3.425,18.45507396
399,133,0.393132184,29.44,15.56,15.977,14.727,3,20.7675,3.425,18.38960706
400,134,0.393132184,29.44,15.56,15.977,12.504,3,9.23,1.575,18.54416313
401,134,0.393132184,29.44,15.56,15.977,12.504,3,6.9225,3.425,18.38571037
402,134,0.393132184,29.44,15.56,15.977,12.504,3,20.7675,3.425,18.32246942
403,135,0.393132184,29.44,15.56,15.977,11.671,3,9.23,1.575,18.53678431
404,135,0.393132184,29.44,15.56,15.977,11.671,3,6.9225,3.425,18.36170624
405,135,0.393132184,29.44,15.56,15.977,11.671,3,20.7675,3.425,18.29728983
406,136,0.393132184,29.44,15.56,16.532,14.727,3,9.23,1.575,18.96569729
407,136,0.393132184,29.44,15.56,16.532,14.727,3,6.9225,3.425,18.8605826
408,136,0.393132184,29.44,15.56,16.532,14.727,3,20.7675,3.425,18.79896678
409,137,0.393132184,29.44,15.56,16.532,12.504,3,9.23,1.575,18.9472491
410,137,0.393132184,29.44,15.56,16.532,12.504,3,6.9225,3.425,18.79173639
411,137,0.393132184,29.44,15.56,16.532,12.504,3,20.7675,3.425,18.73000203
412,138,0.393132184,29.44,15.56,16.532,11.671,3,9.23,1.575,18.93866933
413,138,0.393132184,29.44,15.56,16.532,11.671,3,6.9225,3.425,18.76737462
414,138,0.393132184,29.44,15.56,16.532,11.671,3,20.7675,3.425,18.70505047
415,139,0.393132184,29.44,18.33,18.747,14.727,3,9.23,1.575,20.91923866
416,139,0.393132184,29.44,18.33,18.747,14.727,3,6.9225,3.425,20.77672444
417,139,0.393132184,29.44,18.33,18.747,14.727,3,20.7675,3.425,20.71740904
418,140,0.393132184,29.44,18.33,18.747,12.504,3,9.23,1.575,20.90057697
419,140,0.393132184,29.44,18.33,18.747,12.504,3,6.9225,3.425,20.7034374
420,140,0.393132184,29.44,18.33,18.747,12.504,3,20.7675,3.425,20.65028115
421,141,0.393132184,29.44,18.33,18.747,11.671,3,9.23,1.575,20.89310796
422,141,0.393132184,29.44,18.33,18.747,11.671,3,6.9225,3.425,20.67930607
423,141,0.393132184,29.44,18.33,18.747,11.671,3,20.7675,3.425,20.62453212
424,142,0.393132184,29.44,18.33,19.302,14.727,3,9.23,1.575,21.3200429
425,142,0.393132184,29.44,18.33,19.302,14.727,3,6.9225,3.425,21.17585832
426,142,0.393132184,29.44,18.33,19.302,14.727,3,20.7675,3.425,21.12625298
427,143,0.393132184,29.44,18.33,19.302,12.504,3,9.23,1.575,21.30095594
428,143,0.393132184,29.44,18.33,19.302,12.504,3,6.9225,3.425,21.1101561
429,143,0.393132184,29.44,18.33,19.302,12.504,3,20.7675,3.425,21.05942808
430,144,0.393132184,29.44,18.33,19.302,11.671,3,9.23,1.575,21.29432247
431,144,0.393132184,29.44,18.33,19.302,11.671,3,6.9225,3.425,21.08536181
432,144,0.393132184,29.44,18.33,19.302,11.671,3,20.7675,3.425,21.03567773
433,145,0.393132184,35,14.17,14.587,17.497,3,9.23,1.575,17.46232099
434,145,0.393132184,35,14.17,14.587,17.497,3,6.9225,3.425,17.44189208
435,145,0.393132184,35,14.17,14.587,17.497,3,20.7675,3.425,17.37985909
436,146,0.393132184,35,14.17,14.587,15.274,3,9.23,1.575,17.44456974
437,146,0.393132184,35,14.17,14.587,15.274,3,6.9225,3.425,17.37656402
438,146,0.393132184,35,14.17,14.587,15.274,3,20.7675,3.425,17.31372108
439,147,0.393132184,35,14.17,14.587,14.441,3,9.23,1.575,17.4375248
440,147,0.393132184,35,14.17,14.587,14.441,3,6.9225,3.425,17.35236833
441,147,0.393132184,35,14.17,14.587,14.441,3,20.7675,3.425,17.29034719
442,148,0.393132184,35,14.17,15.142,17.497,3,9.23,1.575,17.86384747
443,148,0.393132184,35,14.17,15.142,17.497,3,6.9225,3.425,17.85091153
444,148,0.393132184,35,14.17,15.142,17.497,3,20.7675,3.425,17.79022791
445,149,0.393132184,35,14.17,15.142,15.274,3,9.23,1.575,17.84528872
446,149,0.393132184,35,14.17,15.142,15.274,3,6.9225,3.425,17.78565971
447,149,0.393132184,35,14.17,15.142,15.274,3,20.7675,3.425,17.72468828
448,150,0.393132184,35,14.17,15.142,14.441,3,9.23,1.575,17.83788345
449,150,0.393132184,35,14.17,15.142,14.441,3,6.9225,3.425,17.76144635
450,150,0.393132184,35,14.17,15.142,14.441,3,20.7675,3.425,17.70079883
451,151,0.393132184,35,15.56,15.977,17.497,3,9.23,1.575,18.64531746
452,151,0.393132184,35,15.56,15.977,17.497,3,6.9225,3.425,18.60457151
453,151,0.393132184,35,15.56,15.977,17.497,3,20.7675,3.425,18.5443548
454,152,0.393132184,35,15.56,15.977,15.274,3,9.23,1.575,18.62863928
455,152,0.393132184,35,15.56,15.977,15.274,3,6.9225,3.425,18.53867959
456,152,0.393132184,35,15.56,15.977,15.274,3,20.7675,3.425,18.47974852
457,153,0.393132184,35,15.56,15.977,14.441,3,9.23,1.575,18.62122827
458,153,0.393132184,35,15.56,15.977,14.441,3,6.9225,3.425,18.51441663
459,153,0.393132184,35,15.56,15.977,14.441,3,20.7675,3.425,18.4553776
460,154,0.393132184,35,15.56,16.532,17.497,3,9.23,1.575,19.04974795
461,154,0.393132184,35,15.56,16.532,17.497,3,6.9225,3.425,19.01321146
462,154,0.393132184,35,15.56,16.532,17.497,3,20.7675,3.425,18.95581598
463,155,0.393132184,35,15.56,16.532,15.274,3,9.23,1.575,19.03055499
464,155,0.393132184,35,15.56,16.532,15.274,3,6.9225,3.425,18.9480747
465,155,0.393132184,35,15.56,16.532,15.274,3,20.7675,3.425,18.89179124
466,156,0.393132184,35,15.56,16.532,14.441,3,9.23,1.575,19.02473876
467,156,0.393132184,35,15.56,16.532,14.441,3,6.9225,3.425,18.92535058
468,156,0.393132184,35,15.56,16.532,14.441,3,20.7675,3.425,18.86825427
469,157,0.393132184,35,18.33,18.747,17.497,3,9.23,1.575,21.01185896
470,157,0.393132184,35,18.33,18.747,17.497,3,6.9225,3.425,20.92329098
471,157,0.393132184,35,18.33,18.747,17.497,3,20.7675,3.425,20.87784862
472,158,0.393132184,35,18.33,18.747,15.274,3,9.23,1.575,20.98775438
473,158,0.393132184,35,18.33,18.747,15.274,3,6.9225,3.425,20.85771061
474,158,0.393132184,35,18.33,18.747,15.274,3,20.7675,3.425,20.81290825
475,159,0.393132184,35,18.33,18.747,14.441,3,9.23,1.575,20.98194578
476,159,0.393132184,35,18.33,18.747,14.441,3,6.9225,3.425,20.83346714
477,159,0.393132184,35,18.33,18.747,14.441,3,20.7675,3.425,20.78690752
478,160,0.393132184,35,18.33,19.302,17.497,3,9.23,1.575,21.41570797
479,160,0.393132184,35,18.33,19.302,17.497,3,6.9225,3.425,21.33366585
480,160,0.393132184,35,18.33,19.302,17.497,3,20.7675,3.425,21.29178321
481,161,0.393132184,35,18.33,19.302,15.274,3,9.23,1.575,21.39193211
482,161,0.393132184,35,18.33,19.302,15.274,3,6.9225,3.425,21.26725145
483,161,0.393132184,35,18.33,19.302,15.274,3,20.7675,3.425,21.2256516
484,162,0.393132184,35,18.33,19.302,14.441,3,9.23,1.575,21.38552791
485,162,0.393132184,35,18.33,19.302,14.441,3,6.9225,3.425,21.24482672
486,162,0.393132184,35,18.33,19.302,14.441,3,20.7675,3.425,21.20207141
487,163,0.439383029,23.89,14.17,14.587,13.337,3,9.23,1.575,17.27863204
488,163,0.439383029,23.89,14.17,14.587,13.337,3,6.9225,3.425,17.19623637
489,163,0.439383029,23.89,14.17,14.587,13.337,3,20.7675,3.425,17.10937649
490,164,0.439383029,23.89,14.17,14.587,11.114,3,9.23,1.575,17.2594262
491,164,0.439383029,23.89,14.17,14.587,11.114,3,6.9225,3.425,17.12487791
492,164,0.439383029,23.89,14.17,14.587,11.114,3,20.7675,3.425,17.04282755
493,165,0.439383029,23.89,14.17,14.587,10.281,3,9.23,1.575,17.25777991
494,165,0.439383029,23.89,14.17,14.587,10.281,3,6.9225,3.425,17.09943915
495,165,0.439383029,23.89,14.17,14.587,10.281,3,20.7675,3.425,17.0170312
496,166,0.439383029,23.89,14.17,15.142,13.337,3,9.23,1.575,17.67919019
497,166,0.439383029,23.89,14.17,15.142,13.337,3,6.9225,3.425,17.60332044
498,166,0.439383029,23.89,14.17,15.142,13.337,3,20.7675,3.425,17.51652356
499,167,0.439383029,23.89,14.17,15.142,11.114,3,9.23,1.575,17.67628021
500,167,0.439383029,23.89,14.17,15.142,11.114,3,6.9225,3.425,17.52190739
501,167,0.439383029,23.89,14.17,15.142,11.114,3,20.7675,3.425,17.44685563
502,168,0.439383029,23.89,14.17,15.142,10.281,3,9.23,1.575,17.67122438
503,168,0.439383029,23.89,14.17,15.142,10.281,3,6.9225,3.425,17.48576049
504,168,0.439383029,23.89,14.17,15.142,10.281,3,20.7675,3.425,17.42191502
505,169,0.439383029,23.89,15.56,15.977,13.337,3,9.23,1.575,18.4817485
506,169,0.439383029,23.89,15.56,15.977,13.337,3,6.9225,3.425,18.33731453
507,169,0.439383029,23.89,15.56,15.977,13.337,3,20.7675,3.425,18.27906113
508,170,0.439383029,23.89,15.56,15.977,11.114,3,9.23,1.575,18.46058269
509,170,0.439383029,23.89,15.56,15.977,11.114,3,6.9225,3.425,18.26528488
510,170,0.439383029,23.89,15.56,15.977,11.114,3,20.7675,3.425,18.20610556
511,171,0.439383029,23.89,15.56,15.977,10.281,3,9.23,1.575,18.45243311
512,171,0.439383029,23.89,15.56,15.977,10.281,3,6.9225,3.425,18.23976744
513,171,0.439383029,23.89,15.56,15.977,10.281,3,20.7675,3.425,18.18013343
514,172,0.439383029,23.89,15.56,16.532,13.337,3,9.23,1.575,18.87888438
515,172,0.439383029,23.89,15.56,16.532,13.337,3,6.9225,3.425,18.73867856
516,172,0.439383029,23.89,15.56,16.532,13.337,3,20.7675,3.425,18.68182176
517,173,0.439383029,23.89,15.56,16.532,11.114,3,9.23,1.575,18.85781507
518,173,0.439383029,23.89,15.56,16.532,11.114,3,6.9225,3.425,18.66825088
519,173,0.439383029,23.89,15.56,16.532,11.114,3,20.7675,3.425,18.61053295
520,174,0.439383029,23.89,15.56,16.532,10.281,3,9.23,1.575,18.84847393
521,174,0.439383029,23.89,15.56,16.532,10.281,3,6.9225,3.425,18.64159835
522,174,0.439383029,23.89,15.56,16.532,10.281,3,20.7675,3.425,18.57712165
523,175,0.439383029,23.89,18.33,18.747,13.337,3,9.23,1.575,20.8293235
524,175,0.439383029,23.89,18.33,18.747,13.337,3,6.9225,3.425,20.62979248
525,175,0.439383029,23.89,18.33,18.747,13.337,3,20.7675,3.425,20.57514528
526,176,0.439383029,23.89,18.33,18.747,11.114,3,9.23,1.575,20.81105715
527,176,0.439383029,23.89,18.33,18.747,11.114,3,6.9225,3.425,20.56363868
528,176,0.439383029,23.89,18.33,18.747,11.114,3,20.7675,3.425,20.5139888
529,177,0.439383029,23.89,18.33,18.747,10.281,3,9.23,1.575,20.80342864
530,177,0.439383029,23.89,18.33,18.747,10.281,3,6.9225,3.425,20.54057757
531,177,0.439383029,23.89,18.33,18.747,10.281,3,20.7675,3.425,20.50366477
532,178,0.439383029,23.89,18.33,19.302,13.337,3,9.23,1.575,21.23172484
533,178,0.439383029,23.89,18.33,19.302,13.337,3,6.9225,3.425,21.03631745
534,178,0.439383029,23.89,18.33,19.302,13.337,3,20.7675,3.425,20.98595138
535,179,0.439383029,23.89,18.33,19.302,11.114,3,9.23,1.575,21.20937376
536,179,0.439383029,23.89,18.33,19.302,11.114,3,6.9225,3.425,20.97096248
537,179,0.439383029,23.89,18.33,19.302,11.114,3,20.7675,3.425,20.94028352
538,180,0.439383029,23.89,18.33,19.302,10.281,3,9.23,1.575,21.20277633
539,180,0.439383029,23.89,18.33,19.302,10.281,3,6.9225,3.425,20.94792044
540,180,0.439383029,23.89,18.33,19.302,10.281,3,20.7675,3.425,20.9173718
541,181,0.439383029,29.44,14.17,14.587,14.727,3,9.23,1.575,17.39274456
542,181,0.439383029,29.44,14.17,14.587,14.727,3,6.9225,3.425,17.32234932
543,181,0.439383029,29.44,14.17,14.587,14.727,3,20.7675,3.425,17.24245303
544,182,0.439383029,29.44,14.17,14.587,12.504,3,9.23,1.575,17.38086877
545,182,0.439383029,29.44,14.17,14.587,12.504,3,6.9225,3.425,17.24474961
546,182,0.439383029,29.44,14.17,14.587,12.504,3,20.7675,3.425,17.17537004
547,183,0.439383029,29.44,14.17,14.587,11.671,3,9.23,1.575,17.37417726
548,183,0.439383029,29.44,14.17,14.587,11.671,3,6.9225,3.425,17.22015716
549,183,0.439383029,29.44,14.17,14.587,11.671,3,20.7675,3.425,17.15006825
550,184,0.439383029,29.44,14.17,15.142,14.727,3,9.23,1.575,17.79433485
551,184,0.439383029,29.44,14.17,15.142,14.727,3,6.9225,3.425,17.71463703
552,184,0.439383029,29.44,14.17,15.142,14.727,3,20.7675,3.425,17.65134799
553,185,0.439383029,29.44,14.17,15.142,12.504,3,9.23,1.575,17.78082321
554,185,0.439383029,29.44,14.17,15.142,12.504,3,6.9225,3.425,17.64815962
555,185,0.439383029,29.44,14.17,15.142,12.504,3,20.7675,3.425,17.58297851
556,186,0.439383029,29.44,14.17,15.142,11.671,3,9.23,1.575,17.77077033
557,186,0.439383029,29.44,14.17,15.142,11.671,3,6.9225,3.425,17.62316504
558,186,0.439383029,29.44,14.17,15.142,11.671,3,20.7675,3.425,17.55729718
559,187,0.439383029,29.44,15.56,15.977,14.727,3,9.23,1.575,18.57153878
560,187,0.439383029,29.44,15.56,15.977,14.727,3,6.9225,3.425,18.48144319
561,187,0.439383029,29.44,15.56,15.977,14.727,3,20.7675,3.425,18.40419412
562,188,0.439383029,29.44,15.56,15.977,12.504,3,9.23,1.575,18.55503996
563,188,0.439383029,29.44,15.56,15.977,12.504,3,6.9225,3.425,18.40320548
564,188,0.439383029,29.44,15.56,15.977,12.504,3,20.7675,3.425,18.33992982
565,189,0.439383029,29.44,15.56,15.977,11.671,3,9.23,1.575,18.54838904
566,189,0.439383029,29.44,15.56,15.977,11.671,3,6.9225,3.425,18.37785325
567,189,0.439383029,29.44,15.56,15.977,11.671,3,20.7675,3.425,18.3150379
568,190,0.439383029,29.44,15.56,16.532,14.727,3,9.23,1.575,18.97346033
569,190,0.439383029,29.44,15.56,16.532,14.727,3,6.9225,3.425,18.87477809
570,190,0.439383029,29.44,15.56,16.532,14.727,3,20.7675,3.425,18.81394593
571,191,0.439383029,29.44,15.56,16.532,12.504,3,9.23,1.575,18.95500877
572,191,0.439383029,29.44,15.56,16.532,12.504,3,6.9225,3.425,18.80612317
573,191,0.439383029,29.44,15.56,16.532,12.504,3,20.7675,3.425,18.74682214
574,192,0.439383029,29.44,15.56,16.532,11.671,3,9.23,1.575,18.94804235
575,192,0.439383029,29.44,15.56,16.532,11.671,3,6.9225,3.425,18.78139722
576,192,0.439383029,29.44,15.56,16.532,11.671,3,20.7675,3.425,18.72149933
577,193,0.439383029,29.44,18.33,18.747,14.727,3,9.23,1.575,20.92973091
578,193,0.439383029,29.44,18.33,18.747,14.727,3,6.9225,3.425,20.79165659
579,193,0.439383029,29.44,18.33,18.747,14.727,3,20.7675,3.425,20.7304277
580,194,0.439383029,29.44,18.33,18.747,12.504,3,9.23,1.575,20.91634185
581,194,0.439383029,29.44,18.33,18.747,12.504,3,6.9225,3.425,20.71841838
582,194,0.439383029,29.44,18.33,18.747,12.504,3,20.7675,3.425,20.66384641
583,195,0.439383029,29.44,18.33,18.747,11.671,3,9.23,1.575,20.90242425
584,195,0.439383029,29.44,18.33,18.747,11.671,3,6.9225,3.425,20.68764076
585,195,0.439383029,29.44,18.33,18.747,11.671,3,20.7675,3.425,20.6381269
586,196,0.439383029,29.44,18.33,19.302,14.727,3,9.23,1.575,21.335456
587,196,0.439383029,29.44,18.33,19.302,14.727,3,6.9225,3.425,21.19201419
588,196,0.439383029,29.44,18.33,19.302,14.727,3,20.7675,3.425,21.1387084
589,197,0.439383029,29.44,18.33,19.302,12.504,3,9.23,1.575,21.31755278
590,197,0.439383029,29.44,18.33,19.302,12.504,3,6.9225,3.425,21.1133219
591,197,0.439383029,29.44,18.33,19.302,12.504,3,20.7675,3.425,21.07187896
592,198,0.439383029,29.44,18.33,19.302,11.671,3,9.23,1.575,21.30890322
593,198,0.439383029,29.44,18.33,19.302,11.671,3,6.9225,3.425,21.08799992
594,198,0.439383029,29.44,18.33,19.302,11.671,3,20.7675,3.425,21.04637024
595,199,0.439383029,35,14.17,14.587,17.497,3,9.23,1.575,17.4900851
596,199,0.439383029,35,14.17,14.587,17.497,3,6.9225,3.425,17.46941081
597,199,0.439383029,35,14.17,14.587,17.497,3,20.7675,3.425,17.39680918
598,200,0.439383029,35,14.17,14.587,15.274,3,9.23,1.575,17.46702487
599,200,0.439383029,35,14.17,14.587,15.274,3,6.9225,3.425,17.40407111
600,200,0.439383029,35,14.17,14.587,15.274,3,20.7675,3.425,17.33177855
601,201,0.439383029,35,14.17,14.587,14.441,3,9.23,1.575,17.45973667
602,201,0.439383029,35,14.17,14.587,14.441,3,6.9225,3.425,17.37778076
603,201,0.439383029,35,14.17,14.587,14.441,3,20.7675,3.425,17.30839622
604,202,0.439383029,35,14.17,15.142,17.497,3,9.23,1.575,17.89685797
605,202,0.439383029,35,14.17,15.142,17.497,3,6.9225,3.425,17.88376572
606,202,0.439383029,35,14.17,15.142,17.497,3,20.7675,3.425,17.80824115
607,203,0.439383029,35,14.17,15.142,15.274,3,9.23,1.575,17.87090666
608,203,0.439383029,35,14.17,15.142,15.274,3,6.9225,3.425,17.81120421
609,203,0.439383029,35,14.17,15.142,15.274,3,20.7675,3.425,17.74255424
610,204,0.439383029,35,14.17,15.142,14.441,3,9.23,1.575,17.86262016
611,204,0.439383029,35,14.17,15.142,14.441,3,6.9225,3.425,17.78595778
612,204,0.439383029,35,14.17,15.142,14.441,3,20.7675,3.425,17.71888109
613,205,0.439383029,35,15.56,15.977,17.497,3,9.23,1.575,18.67658452
614,205,0.439383029,35,15.56,15.977,17.497,3,6.9225,3.425,18.63595567
615,205,0.439383029,35,15.56,15.977,17.497,3,20.7675,3.425,18.56702708
616,206,0.439383029,35,15.56,15.977,15.274,3,9.23,1.575,18.65156711
617,206,0.439383029,35,15.56,15.977,15.274,3,6.9225,3.425,18.56857887
618,206,0.439383029,35,15.56,15.977,15.274,3,20.7675,3.425,18.50112034
619,207,0.439383029,35,15.56,15.977,14.441,3,9.23,1.575,18.64289076
620,207,0.439383029,35,15.56,15.977,14.441,3,6.9225,3.425,18.54090064
621,207,0.439383029,35,15.56,15.977,14.441,3,20.7675,3.425,18.47577906
622,208,0.439383029,35,15.56,16.532,17.497,3,9.23,1.575,19.08057392
623,208,0.439383029,35,15.56,16.532,17.497,3,6.9225,3.425,19.04609471
624,208,0.439383029,35,15.56,16.532,17.497,3,20.7675,3.425,18.97825894
625,209,0.439383029,35,15.56,16.532,15.274,3,9.23,1.575,19.05974596
626,209,0.439383029,35,15.56,16.532,15.274,3,6.9225,3.425,18.97982784
627,209,0.439383029,35,15.56,16.532,15.274,3,20.7675,3.425,18.91754835
628,210,0.439383029,35,15.56,16.532,14.441,3,9.23,1.575,19.05162775
629,210,0.439383029,35,15.56,16.532,14.441,3,6.9225,3.425,18.95247592
630,210,0.439383029,35,15.56,16.532,14.441,3,20.7675,3.425,18.89307561
