index,sim,saf,sat,ewt,ist,wit,n_occ,x,y,MRT,T,V
3817,701,0.439383029,12.78,28.06,28.06,30.281999999999996,11,18.46,1.575,28.78520724,26.28506834,0.141356904
3818,701,0.439383029,12.78,28.06,28.06,30.281999999999996,11,23.075,1.575,28.85162966,26.80431101,0.10125941
3819,701,0.439383029,12.78,28.06,28.06,30.281999999999996,11,24.875,1.575,28.88686157,26.44647069,0.10260764800000001
3820,701,0.439383029,12.78,28.06,28.06,30.281999999999996,11,6.9225,3.425,28.86005457,26.28692952,0.13158805699999998
3821,701,0.439383029,12.78,28.06,28.06,30.281999999999996,11,11.5375,3.425,28.81762331,25.65134755,0.11838558699999999
3822,701,0.439383029,12.78,28.06,28.06,30.281999999999996,11,16.1525,3.425,28.80574417,25.40172315,0.14057173
3823,701,0.439383029,12.78,28.06,28.06,30.281999999999996,11,20.7675,3.425,28.85235091,26.18340249,0.141653573
3824,702,0.439383029,12.78,28.06,28.06,31.671,11,2.825,1.575,25.43665815,26.59553007,0.11522945
3825,702,0.439383029,12.78,28.06,28.06,31.671,11,4.615,1.575,26.28231156,26.88638564,0.11638744300000001
3826,702,0.439383029,12.78,28.06,28.06,31.671,11,9.23,1.575,28.79023639,26.136004800000002,0.158697489
3827,702,0.439383029,12.78,28.06,28.06,31.671,11,13.845,1.575,28.75288412,25.87644002,0.15411735599999998
3828,702,0.439383029,12.78,28.06,28.06,31.671,11,18.46,1.575,28.78720855,26.28231156,0.159675292
3829,702,0.439383029,12.78,28.06,28.06,31.671,11,23.075,1.575,28.85915437,26.738951300000004,0.109890172
3830,702,0.439383029,12.78,28.06,28.06,31.671,11,24.875,1.575,28.94475476,26.43914271,0.10433939
3831,702,0.439383029,12.78,28.06,28.06,31.671,11,6.9225,3.425,28.896613300000002,26.217262100000003,0.136957893
3832,702,0.439383029,12.78,28.06,28.06,31.671,11,11.5375,3.425,28.89354384,25.84079677,0.120812567
3833,702,0.439383029,12.78,28.06,28.06,31.671,11,16.1525,3.425,28.84999064,25.43665815,0.13020870699999998
3834,702,0.439383029,12.78,28.06,28.06,31.671,11,20.7675,3.425,28.87095132,26.18971054,0.151856934
3835,703,0.505868619,4.44,23.89,23.89,24.584,11,2.825,1.575,20.41180899,21.72500752,0.11410003099999999
3836,703,0.505868619,4.44,23.89,23.89,24.584,11,4.615,1.575,21.24238538,21.8594442,0.116533223
3837,703,0.505868619,4.44,23.89,23.89,24.584,11,9.23,1.575,24.98384115,21.22501018,0.17913090399999998
3838,703,0.505868619,4.44,23.89,23.89,24.584,11,13.845,1.575,24.92815204,20.86213901,0.142420488
3839,703,0.505868619,4.44,23.89,23.89,24.584,11,18.46,1.575,24.94650885,21.24238538,0.189678183
3840,703,0.505868619,4.44,23.89,23.89,24.584,11,23.075,1.575,25.08846906,21.88799525,0.126604141
3841,703,0.505868619,4.44,23.89,23.89,24.584,11,24.875,1.575,25.07309299,21.60162669,0.119129949
3842,703,0.505868619,4.44,23.89,23.89,24.584,11,6.9225,3.425,25.01924677,21.14404408,0.15867552699999998
3843,703,0.505868619,4.44,23.89,23.89,24.584,11,11.5375,3.425,24.945309899999998,20.18002817,0.16977578899999998
3844,703,0.505868619,4.44,23.89,23.89,24.584,11,16.1525,3.425,24.97313392,20.41180899,0.143560239
3845,703,0.505868619,4.44,23.89,23.89,24.584,11,20.7675,3.425,24.99437636,21.47411354,0.175930084
3846,704,0.505868619,4.44,23.89,23.89,26.112,11,2.825,1.575,20.44832866,21.828889399999998,0.134351127
3847,704,0.505868619,4.44,23.89,23.89,26.112,11,4.615,1.575,21.1379986,22.08989051,0.128219177
3848,704,0.505868619,4.44,23.89,23.89,26.112,11,9.23,1.575,24.98844464,21.38247111,0.186912203
3849,704,0.505868619,4.44,23.89,23.89,26.112,11,13.845,1.575,24.95503945,20.86994422,0.134242778
3850,704,0.505868619,4.44,23.89,23.89,26.112,11,18.46,1.575,24.98916585,21.1379986,0.17230598800000002
3851,704,0.505868619,4.44,23.89,23.89,26.112,11,23.075,1.575,25.09485193,22.12492972,0.118258226
3852,704,0.505868619,4.44,23.89,23.89,26.112,11,24.875,1.575,25.13513297,21.64744004,0.1201347
3853,704,0.505868619,4.44,23.89,23.89,26.112,11,6.9225,3.425,25.06111299,21.28059722,0.151477564
3854,704,0.505868619,4.44,23.89,23.89,26.112,11,11.5375,3.425,24.99777462,20.30309656,0.16287238199999998
3855,704,0.505868619,4.44,23.89,23.89,26.112,11,16.1525,3.425,25.02633168,20.44832866,0.141866405
3856,704,0.505868619,4.44,23.89,23.89,26.112,11,20.7675,3.425,25.05097351,21.23968752,0.175717378
3857,705,0.505868619,4.44,23.89,23.89,27.500999999999998,11,2.825,1.575,20.41186132,21.77035467,0.125494093
3858,705,0.505868619,4.44,23.89,23.89,27.500999999999998,11,4.615,1.575,21.28763529,22.00548328,0.118773081
3859,705,0.505868619,4.44,23.89,23.89,27.500999999999998,11,9.23,1.575,25.00503668,21.27026948,0.179436787
3860,705,0.505868619,4.44,23.89,23.89,27.500999999999998,11,13.845,1.575,24.95818279,20.97148813,0.133499427
3861,705,0.505868619,4.44,23.89,23.89,27.500999999999998,11,18.46,1.575,25.00945295,21.28763529,0.181006483
3862,705,0.505868619,4.44,23.89,23.89,27.500999999999998,11,23.075,1.575,25.10255844,22.12034833,0.122763057
3863,705,0.505868619,4.44,23.89,23.89,27.500999999999998,11,24.875,1.575,25.19088458,21.64544269,0.12387915599999999
3864,705,0.505868619,4.44,23.89,23.89,27.500999999999998,11,6.9225,3.425,25.10590953,21.14976251,0.15329031099999998
3865,705,0.505868619,4.44,23.89,23.89,27.500999999999998,11,11.5375,3.425,25.038356699999998,20.58086146,0.163145669
3866,705,0.505868619,4.44,23.89,23.89,27.500999999999998,11,16.1525,3.425,25.06769436,20.41186132,0.17007753
3867,705,0.505868619,4.44,23.89,23.89,27.500999999999998,11,20.7675,3.425,25.07246438,21.12397703,0.172732268
3868,706,0.505868619,4.44,25.97,25.97,24.584,11,2.825,1.575,21.67593809,23.41684027,0.12671148
3869,706,0.505868619,4.44,25.97,25.97,24.584,11,4.615,1.575,22.93162184,23.49938405,0.129512854
3870,706,0.505868619,4.44,25.97,25.97,24.584,11,9.23,1.575,26.75360967,22.85258881,0.17973440899999998
3871,706,0.505868619,4.44,25.97,25.97,24.584,11,13.845,1.575,26.66775778,21.91411001,0.155009869
3872,706,0.505868619,4.44,25.97,25.97,24.584,11,18.46,1.575,26.74469996,22.93162184,0.18514755800000002
3873,706,0.505868619,4.44,25.97,25.97,24.584,11,23.075,1.575,26.86835326,23.416717499999997,0.125788096
3874,706,0.505868619,4.44,25.97,25.97,24.584,11,24.875,1.575,26.81334643,23.11256045,0.12009424199999999
3875,706,0.505868619,4.44,25.97,25.97,24.584,11,6.9225,3.425,26.74588698,22.64586617,0.15761723
3876,706,0.505868619,4.44,25.97,25.97,24.584,11,11.5375,3.425,26.668778200000002,21.81964573,0.160656615
3877,706,0.505868619,4.44,25.97,25.97,24.584,11,16.1525,3.425,26.7086853,21.67593809,0.18539117100000002
3878,706,0.505868619,4.44,25.97,25.97,24.584,11,20.7675,3.425,26.73371608,22.79039343,0.169064429
3879,707,0.505868619,4.44,25.97,25.97,26.112,11,2.825,1.575,21.97877848,23.38925377,0.129654186
3880,707,0.505868619,4.44,25.97,25.97,26.112,11,4.615,1.575,22.86628156,23.50439331,0.125507566
3881,707,0.505868619,4.44,25.97,25.97,26.112,11,9.23,1.575,26.748066899999998,22.75476376,0.182645737
3882,707,0.505868619,4.44,25.97,25.97,26.112,11,13.845,1.575,26.71717282,22.34538209,0.137924084
3883,707,0.505868619,4.44,25.97,25.97,26.112,11,18.46,1.575,26.73855388,22.86628156,0.187012994
3884,707,0.505868619,4.44,25.97,25.97,26.112,11,23.075,1.575,26.881013399999997,23.46350492,0.126411732
3885,707,0.505868619,4.44,25.97,25.97,26.112,11,24.875,1.575,26.87861186,23.17649081,0.121166737
3886,707,0.505868619,4.44,25.97,25.97,26.112,11,6.9225,3.425,26.79199315,22.69904451,0.163046448
3887,707,0.505868619,4.44,25.97,25.97,26.112,11,11.5375,3.425,26.70422076,21.74238341,0.171442922
3888,707,0.505868619,4.44,25.97,25.97,26.112,11,16.1525,3.425,26.75885073,21.97877848,0.158581088
3889,707,0.505868619,4.44,25.97,25.97,26.112,11,20.7675,3.425,26.768400899999996,23.06464901,0.170237905
3890,708,0.505868619,4.44,25.97,25.97,27.500999999999998,11,2.825,1.575,21.79126886,23.28542482,0.138720355
3891,708,0.505868619,4.44,25.97,25.97,27.500999999999998,11,4.615,1.575,22.86344731,23.50917215,0.143167609
3892,708,0.505868619,4.44,25.97,25.97,27.500999999999998,11,9.23,1.575,26.76148662,22.8067817,0.186911797
3893,708,0.505868619,4.44,25.97,25.97,27.500999999999998,11,13.845,1.575,26.681666399999997,21.98707479,0.154796342
3894,708,0.505868619,4.44,25.97,25.97,27.500999999999998,11,18.46,1.575,26.76658649,22.86344731,0.18877234199999998
3895,708,0.505868619,4.44,25.97,25.97,27.500999999999998,11,23.075,1.575,26.89095604,23.52105319,0.127354846
3896,708,0.505868619,4.44,25.97,25.97,27.500999999999998,11,24.875,1.575,26.93530565,23.19977706,0.120457069
3897,708,0.505868619,4.44,25.97,25.97,27.500999999999998,11,6.9225,3.425,26.84654153,22.96662424,0.150807486
3898,708,0.505868619,4.44,25.97,25.97,27.500999999999998,11,11.5375,3.425,26.75610652,21.84911341,0.15009162199999998
3899,708,0.505868619,4.44,25.97,25.97,27.500999999999998,11,16.1525,3.425,26.74452131,21.79126886,0.185480963
3900,708,0.505868619,4.44,25.97,25.97,27.500999999999998,11,20.7675,3.425,26.82065763,22.99439665,0.163623
3901,709,0.505868619,4.44,28.06,28.06,24.584,11,2.825,1.575,23.29223048,24.8945893,0.139775387
3902,709,0.505868619,4.44,28.06,28.06,24.584,11,4.615,1.575,24.63678853,25.05528573,0.135646156
3903,709,0.505868619,4.44,28.06,28.06,24.584,11,9.23,1.575,28.51153873,24.17941979,0.19806847100000002
3904,709,0.505868619,4.44,28.06,28.06,24.584,11,13.845,1.575,28.41386134,23.48152251,0.159579687
3905,709,0.505868619,4.44,28.06,28.06,24.584,11,18.46,1.575,28.51796096,24.63678853,0.178777333
3906,709,0.505868619,4.44,28.06,28.06,24.584,11,23.075,1.575,28.66269871,24.95222408,0.124468651
3907,709,0.505868619,4.44,28.06,28.06,24.584,11,24.875,1.575,28.56808107,24.66342537,0.12243152
3908,709,0.505868619,4.44,28.06,28.06,24.584,11,6.9225,3.425,28.48540509,24.33100939,0.157362119
3909,709,0.505868619,4.44,28.06,28.06,24.584,11,11.5375,3.425,28.41317153,23.40753576,0.17300818399999998
3910,709,0.505868619,4.44,28.06,28.06,24.584,11,16.1525,3.425,28.42909826,23.29223048,0.175945792
3911,709,0.505868619,4.44,28.06,28.06,24.584,11,20.7675,3.425,28.46203997,24.57834914,0.172356106
3912,710,0.505868619,4.44,28.06,28.06,26.112,11,2.825,1.575,23.22373623,25.05765561,0.128751222
3913,710,0.505868619,4.44,28.06,28.06,26.112,11,4.615,1.575,24.65973372,25.13495824,0.12416693599999999
3914,710,0.505868619,4.44,28.06,28.06,26.112,11,9.23,1.575,28.53192181,24.20108177,0.191412755
3915,710,0.505868619,4.44,28.06,28.06,26.112,11,13.845,1.575,28.46794022,23.86072759,0.139816805
3916,710,0.505868619,4.44,28.06,28.06,26.112,11,18.46,1.575,28.524837100000003,24.65973372,0.17636465899999998
3917,710,0.505868619,4.44,28.06,28.06,26.112,11,23.075,1.575,28.67621561,25.03466169,0.122734156
3918,710,0.505868619,4.44,28.06,28.06,26.112,11,24.875,1.575,28.63100159,24.74503679,0.12295483199999999
3919,710,0.505868619,4.44,28.06,28.06,26.112,11,6.9225,3.425,28.55008648,24.19293656,0.161251862
3920,710,0.505868619,4.44,28.06,28.06,26.112,11,11.5375,3.425,28.42836651,23.54158086,0.16505091800000002
3921,710,0.505868619,4.44,28.06,28.06,26.112,11,16.1525,3.425,28.463976300000002,23.22373623,0.164467063
3922,710,0.505868619,4.44,28.06,28.06,26.112,11,20.7675,3.425,28.50818327,24.87646974,0.167130592
3923,711,0.505868619,4.44,28.06,28.06,27.500999999999998,11,2.825,1.575,23.12592134,24.85839688,0.12576326599999998
3924,711,0.505868619,4.44,28.06,28.06,27.500999999999998,11,4.615,1.575,24.52684597,25.05529374,0.12792209300000001
3925,711,0.505868619,4.44,28.06,28.06,27.500999999999998,11,9.23,1.575,28.54400331,24.41376153,0.18178594899999997
3926,711,0.505868619,4.44,28.06,28.06,27.500999999999998,11,13.845,1.575,28.44826071,23.28239287,0.157958947
3927,711,0.505868619,4.44,28.06,28.06,27.500999999999998,11,18.46,1.575,28.53480764,24.52684597,0.188183089
3928,711,0.505868619,4.44,28.06,28.06,27.500999999999998,11,23.075,1.575,28.68213904,25.01981586,0.126328704
3929,711,0.505868619,4.44,28.06,28.06,27.500999999999998,11,24.875,1.575,28.68567884,24.69620218,0.12306041300000001
3930,711,0.505868619,4.44,28.06,28.06,27.500999999999998,11,6.9225,3.425,28.58506236,24.43045811,0.154163299
3931,711,0.505868619,4.44,28.06,28.06,27.500999999999998,11,11.5375,3.425,28.47990453,23.26133211,0.176206255
3932,711,0.505868619,4.44,28.06,28.06,27.500999999999998,11,16.1525,3.425,28.52281808,23.12592134,0.18803269600000003
3933,711,0.505868619,4.44,28.06,28.06,27.500999999999998,11,20.7675,3.425,28.54420756,24.39691428,0.176621754
3934,712,0.505868619,8.61,23.89,23.89,26.664,11,2.825,1.575,21.49265366,22.4675448,0.127088274
3935,712,0.505868619,8.61,23.89,23.89,26.664,11,4.615,1.575,21.96046987,22.97380203,0.125525212
3936,712,0.505868619,8.61,23.89,23.89,26.664,11,9.23,1.575,25.10473892,22.247699700000002,0.178474667
3937,712,0.505868619,8.61,23.89,23.89,26.664,11,13.845,1.575,25.04654009,21.88535668,0.141765844
3938,712,0.505868619,8.61,23.89,23.89,26.664,11,18.46,1.575,25.07651736,21.96046987,0.141137041
3939,712,0.505868619,8.61,23.89,23.89,26.664,11,23.075,1.575,25.14242424,22.90443466,0.136893184
3940,712,0.505868619,8.61,23.89,23.89,26.664,11,24.875,1.575,25.18767314,22.25982628,0.112211669
3941,712,0.505868619,8.61,23.89,23.89,26.664,11,6.9225,3.425,25.17717291,22.17632253,0.146971413
3942,712,0.505868619,8.61,23.89,23.89,26.664,11,11.5375,3.425,25.12721605,21.39855522,0.138623165
3943,712,0.505868619,8.61,23.89,23.89,26.664,11,16.1525,3.425,25.13168788,21.49265366,0.139519589
3944,712,0.505868619,8.61,23.89,23.89,26.664,11,20.7675,3.425,25.13743156,22.01316274,0.17652445
3945,713,0.505868619,8.61,23.89,23.89,28.191999999999997,11,2.825,1.575,21.39461282,22.54015072,0.125937587
3946,713,0.505868619,8.61,23.89,23.89,28.191999999999997,11,4.615,1.575,21.85534303,23.01850327,0.12599338300000001
3947,713,0.505868619,8.61,23.89,23.89,28.191999999999997,11,9.23,1.575,25.11929998,22.13265786,0.168041413
3948,713,0.505868619,8.61,23.89,23.89,28.191999999999997,11,13.845,1.575,25.03811203,21.75143385,0.13705145300000002
3949,713,0.505868619,8.61,23.89,23.89,28.191999999999997,11,18.46,1.575,25.08965429,21.85534303,0.16133472599999998
3950,713,0.505868619,8.61,23.89,23.89,28.191999999999997,11,23.075,1.575,25.14444646,22.95870664,0.146377671
3951,713,0.505868619,8.61,23.89,23.89,28.191999999999997,11,24.875,1.575,25.25082534,22.22147131,0.120337399
3952,713,0.505868619,8.61,23.89,23.89,28.191999999999997,11,6.9225,3.425,25.20449512,21.93201583,0.146783725
3953,713,0.505868619,8.61,23.89,23.89,28.191999999999997,11,11.5375,3.425,25.15277562,21.29797213,0.160156234
3954,713,0.505868619,8.61,23.89,23.89,28.191999999999997,11,16.1525,3.425,25.20440754,21.39461282,0.161250081
3955,713,0.505868619,8.61,23.89,23.89,28.191999999999997,11,20.7675,3.425,25.18819926,21.78260975,0.18146654
3956,714,0.505868619,8.61,23.89,23.89,29.581,11,2.825,1.575,21.32709524,22.46100819,0.13192506699999998
3957,714,0.505868619,8.61,23.89,23.89,29.581,11,4.615,1.575,21.89494397,23.11632728,0.130279468
3958,714,0.505868619,8.61,23.89,23.89,29.581,11,9.23,1.575,25.12454631,22.16099383,0.17436596199999999
3959,714,0.505868619,8.61,23.89,23.89,29.581,11,13.845,1.575,25.08567656,21.93463796,0.143184048
3960,714,0.505868619,8.61,23.89,23.89,29.581,11,18.46,1.575,25.092846899999998,21.89494397,0.17237173
3961,714,0.505868619,8.61,23.89,23.89,29.581,11,23.075,1.575,25.14889273,22.86405031,0.15423922
3962,714,0.505868619,8.61,23.89,23.89,29.581,11,24.875,1.575,25.32054509,22.36479162,0.12058869300000001
3963,714,0.505868619,8.61,23.89,23.89,29.581,11,6.9225,3.425,25.2535513,22.18699497,0.156410285
3964,714,0.505868619,8.61,23.89,23.89,29.581,11,11.5375,3.425,25.23833227,21.5531228,0.11727168800000001
3965,714,0.505868619,8.61,23.89,23.89,29.581,11,16.1525,3.425,25.21025328,21.32709524,0.125802394
3966,714,0.505868619,8.61,23.89,23.89,29.581,11,20.7675,3.425,25.22281923,22.10236644,0.17082977
3967,715,0.505868619,8.61,25.97,25.97,26.664,11,2.825,1.575,22.848586800000003,24.03806858,0.11634926300000001
3968,715,0.505868619,8.61,25.97,25.97,26.664,11,4.615,1.575,23.74490556,24.32240844,0.10719297400000001
3969,715,0.505868619,8.61,25.97,25.97,26.664,11,9.23,1.575,26.85414854,23.49071328,0.172487969
3970,715,0.505868619,8.61,25.97,25.97,26.664,11,13.845,1.575,26.80067391,23.11499589,0.149339229
3971,715,0.505868619,8.61,25.97,25.97,26.664,11,18.46,1.575,26.83585911,23.74490556,0.189041796
3972,715,0.505868619,8.61,25.97,25.97,26.664,11,23.075,1.575,26.93311631,24.54420981,0.138772802
3973,715,0.505868619,8.61,25.97,25.97,26.664,11,24.875,1.575,26.92990867,23.8926654,0.113676513
3974,715,0.505868619,8.61,25.97,25.97,26.664,11,6.9225,3.425,26.88505981,23.33704581,0.16687133099999998
3975,715,0.505868619,8.61,25.97,25.97,26.664,11,11.5375,3.425,26.86241415,23.02200981,0.144834709
3976,715,0.505868619,8.61,25.97,25.97,26.664,11,16.1525,3.425,26.85111114,22.848586800000003,0.14369453699999998
3977,715,0.505868619,8.61,25.97,25.97,26.664,11,20.7675,3.425,26.86534945,23.64513064,0.16172447199999998
3978,716,0.505868619,8.61,25.97,25.97,28.191999999999997,11,2.825,1.575,22.80707589,24.00735652,0.123509422
3979,716,0.505868619,8.61,25.97,25.97,28.191999999999997,11,4.615,1.575,23.70922465,24.40862818,0.110117793
3980,716,0.505868619,8.61,25.97,25.97,28.191999999999997,11,9.23,1.575,26.85862026,23.45415501,0.165761884
3981,716,0.505868619,8.61,25.97,25.97,28.191999999999997,11,13.845,1.575,26.81100247,23.0634796,0.146033081
3982,716,0.505868619,8.61,25.97,25.97,28.191999999999997,11,18.46,1.575,26.85810731,23.70922465,0.179759342
3983,716,0.505868619,8.61,25.97,25.97,28.191999999999997,11,23.075,1.575,26.94966355,24.42674685,0.12442696
3984,716,0.505868619,8.61,25.97,25.97,28.191999999999997,11,24.875,1.575,26.99234817,23.85345969,0.11380503
3985,716,0.505868619,8.61,25.97,25.97,28.191999999999997,11,6.9225,3.425,26.93838982,23.37033554,0.14986194
3986,716,0.505868619,8.61,25.97,25.97,28.191999999999997,11,11.5375,3.425,26.89651066,22.81945933,0.15826924
3987,716,0.505868619,8.61,25.97,25.97,28.191999999999997,11,16.1525,3.425,26.90051381,22.80707589,0.147026947
3988,716,0.505868619,8.61,25.97,25.97,28.191999999999997,11,20.7675,3.425,26.91689643,23.55943182,0.16189046599999998
3989,717,0.505868619,8.61,25.97,25.97,29.581,11,2.825,1.575,22.85807658,24.09880609,0.120769375
3990,717,0.505868619,8.61,25.97,25.97,29.581,11,4.615,1.575,23.69623678,24.52944644,0.114954843
3991,717,0.505868619,8.61,25.97,25.97,29.581,11,9.23,1.575,26.87326645,23.51846332,0.164975374
3992,717,0.505868619,8.61,25.97,25.97,29.581,11,13.845,1.575,26.82312358,23.18506841,0.14261401199999998
3993,717,0.505868619,8.61,25.97,25.97,29.581,11,18.46,1.575,26.87785274,23.69623678,0.18006925899999998
3994,717,0.505868619,8.61,25.97,25.97,29.581,11,23.075,1.575,26.95428193,24.53636472,0.139205521
3995,717,0.505868619,8.61,25.97,25.97,29.581,11,24.875,1.575,27.05436674,23.92215754,0.111813396
3996,717,0.505868619,8.61,25.97,25.97,29.581,11,6.9225,3.425,26.97102965,23.3466359,0.158018075
3997,717,0.505868619,8.61,25.97,25.97,29.581,11,11.5375,3.425,26.92706466,22.89461401,0.161669861
3998,717,0.505868619,8.61,25.97,25.97,29.581,11,16.1525,3.425,26.94470517,22.85807658,0.154372483
3999,717,0.505868619,8.61,25.97,25.97,29.581,11,20.7675,3.425,26.95210233,23.63019269,0.163790014
4000,718,0.505868619,8.61,28.06,28.06,26.664,11,2.825,1.575,24.17924849,25.58539286,0.12780689
4001,718,0.505868619,8.61,28.06,28.06,26.664,11,4.615,1.575,25.40046202,25.86655125,0.116294615
4002,718,0.505868619,8.61,28.06,28.06,26.664,11,9.23,1.575,28.61313737,25.03634596,0.193921235
4003,718,0.505868619,8.61,28.06,28.06,26.664,11,13.845,1.575,28.55282665,24.29457405,0.17035675
4004,718,0.505868619,8.61,28.06,28.06,26.664,11,18.46,1.575,28.63574732,25.40046202,0.17446833899999997
4005,718,0.505868619,8.61,28.06,28.06,26.664,11,23.075,1.575,28.73773228,26.08698888,0.120708081
4006,718,0.505868619,8.61,28.06,28.06,26.664,11,24.875,1.575,28.69087596,25.57483977,0.11511787300000001
4007,718,0.505868619,8.61,28.06,28.06,26.664,11,6.9225,3.425,28.6327408,25.12221156,0.147566674
4008,718,0.505868619,8.61,28.06,28.06,26.664,11,11.5375,3.425,28.57564562,24.23358346,0.160072131
4009,718,0.505868619,8.61,28.06,28.06,26.664,11,16.1525,3.425,28.57715663,24.17924849,0.164133478
4010,718,0.505868619,8.61,28.06,28.06,26.664,11,20.7675,3.425,28.62410263,25.34151513,0.147300087
