index,sim,tem,mass,n,occ,x,y,V
4238,462,13,9,26,8,15.885,5.8,0.087970825
4239,463,20,4,24,8,4.415,3.8,0.122547329
4240,463,20,4,24,8,4.415,5.8,0.115157285
4241,463,20,4,24,8,7.185,3.8,0.119492917
4242,463,20,4,24,8,7.185,5.8,0.114123961
4243,463,20,4,24,8,10.185,3.8,0.111570031
4244,463,20,4,24,8,13.175,5.8,0.104653993
4245,463,20,4,24,8,15.885,3.8,0.11646963
4246,463,20,4,24,8,15.885,5.8,0.112463582
4247,464,16,20,23,8,4.415,3.8,0.075728112
4248,464,16,20,23,8,4.415,5.8,0.070738329
4249,464,16,20,23,8,7.185,3.8,0.092718224
4250,464,16,20,23,8,7.185,5.8,0.081493509
4251,464,16,20,23,8,10.185,3.8,0.079576318
4252,464,16,20,23,8,13.175,5.8,0.088602181
4253,464,16,20,23,8,15.885,3.8,0.07120006
4254,464,16,20,23,8,15.885,5.8,0.069085144
4255,465,18,21,23,8,4.415,3.8,0.073905447
4256,465,18,21,23,8,4.415,5.8,0.069593559
4257,465,18,21,23,8,7.185,3.8,0.089951689
4258,465,18,21,23,8,7.185,5.8,0.079140297
4259,465,18,21,23,8,10.185,3.8,0.079432149
4260,465,18,21,23,8,13.175,5.8,0.088182858
4261,465,18,21,23,8,15.885,3.8,0.066399635
4262,465,18,21,23,8,15.885,5.8,0.06877131
4263,466,14,6,28,8,4.415,3.8,0.102831277
4264,466,14,6,28,8,4.415,5.8,0.098872434
4265,466,14,6,28,8,7.185,3.8,0.099559226
4266,466,14,6,28,8,7.185,5.8,0.078718164
4267,466,14,6,28,8,10.185,3.8,0.097995908
4268,466,14,6,28,8,13.175,5.8,0.090999506
4269,466,14,6,28,8,15.885,3.8,0.092043134
4270,466,14,6,28,8,15.885,5.8,0.0980916
4271,467,15,22,22,8,4.415,3.8,0.076796376
4272,467,15,22,22,8,4.415,5.8,0.068764097
4273,467,15,22,22,8,7.185,3.8,0.081213207
4274,467,15,22,22,8,7.185,5.8,0.075582864
4275,467,15,22,22,8,10.185,3.8,0.079313237
4276,467,15,22,22,8,13.175,5.8,0.084820494
4277,467,15,22,22,8,15.885,3.8,0.06844667
4278,467,15,22,22,8,15.885,5.8,0.067135185
4279,468,18,31,27,8,4.415,3.8,0.071204377
4280,468,18,31,27,8,4.415,5.8,0.059714762
4281,468,18,31,27,8,7.185,3.8,0.063883587
4282,468,18,31,27,8,7.185,5.8,0.059270656
4283,468,18,31,27,8,10.185,3.8,0.062307816
4284,468,18,31,27,8,13.175,5.8,0.07096883
4285,468,18,31,27,8,15.885,3.8,0.061972597
4286,468,18,31,27,8,15.885,5.8,0.058569659
4287,469,17,20,27,8,4.415,3.8,0.089707316
4288,469,17,20,27,8,4.415,5.8,0.093719277
4289,469,17,20,27,8,7.185,3.8,0.113709256
4290,469,17,20,27,8,7.185,5.8,0.101606577
4291,469,17,20,27,8,10.185,3.8,0.083543106
4292,469,17,20,27,8,13.175,5.8,0.089069567
4293,469,17,20,27,8,15.885,3.8,0.091299348
4294,469,17,20,27,8,15.885,5.8,0.080564336
4295,470,16,6,22,8,4.415,3.8,0.109051692
4296,470,16,6,22,8,4.415,5.8,0.111667694
4297,470,16,6,22,8,7.185,3.8,0.121850304
4298,470,16,6,22,8,7.185,5.8,0.113542047
4299,470,16,6,22,8,10.185,3.8,0.109177591
4300,470,16,6,22,8,13.175,5.8,0.098089807
4301,470,16,6,22,8,15.885,3.8,0.102864025
4302,470,16,6,22,8,15.885,5.8,0.094752811
4303,471,17,16,22,8,4.415,3.8,0.088419562
4304,471,17,16,22,8,4.415,5.8,0.085746226
4305,471,17,16,22,8,7.185,3.8,0.110646966
4306,471,17,16,22,8,7.185,5.8,0.093545908
4307,471,17,16,22,8,10.185,3.8,0.088778699
4308,471,17,16,22,8,13.175,5.8,0.094252709
4309,471,17,16,22,8,15.885,3.8,0.087573299
4310,471,17,16,22,8,15.885,5.8,0.077565566
4311,472,21,30,24,8,4.415,3.8,0.074968641
4312,472,21,30,24,8,4.415,5.8,0.064145648
4313,472,21,30,24,8,7.185,3.8,0.068601036
4314,472,21,30,24,8,7.185,5.8,0.064662848
4315,472,21,30,24,8,10.185,3.8,0.064929433
4316,472,21,30,24,8,13.175,5.8,0.071256894
4317,472,21,30,24,8,15.885,3.8,0.065237853
4318,472,21,30,24,8,15.885,5.8,0.063380846
4319,473,21,9,27,8,4.415,3.8,0.128544389
4320,473,21,9,27,8,4.415,5.8,0.098423178
4321,473,21,9,27,8,7.185,3.8,0.116551938
4322,473,21,9,27,8,7.185,5.8,0.103900043
4323,473,21,9,27,8,10.185,3.8,0.114675574
4324,473,21,9,27,8,13.175,5.8,0.10320829
4325,473,21,9,27,8,15.885,3.8,0.112331808
4326,473,21,9,27,8,15.885,5.8,0.102402735
4327,474,13,18,25,8,4.415,3.8,0.073282577
4328,474,13,18,25,8,4.415,5.8,0.085597175
4329,474,13,18,25,8,7.185,3.8,0.087552903
4330,474,13,18,25,8,7.185,5.8,0.089530556
4331,474,13,18,25,8,10.185,3.8,0.069998371
4332,474,13,18,25,8,13.175,5.8,0.089034144
4333,474,13,18,25,8,15.885,3.8,0.08751548
4334,474,13,18,25,8,15.885,5.8,0.072173649
4335,475,23,4,21,8,4.415,3.8,0.137067663
4336,475,23,4,21,8,4.415,5.8,0.129604934
4337,475,23,4,21,8,7.185,3.8,0.129259629
4338,475,23,4,21,8,7.185,5.8,0.121127905
4339,475,23,4,21,8,10.185,3.8,0.120135362
4340,475,23,4,21,8,13.175,5.8,0.106798527
4341,475,23,4,21,8,15.885,3.8,0.120501858
4342,475,23,4,21,8,15.885,5.8,0.115862291
4343,476,19,19,24,8,4.415,3.8,0.085795587
4344,476,19,19,24,8,4.415,5.8,0.083391575
4345,476,19,19,24,8,7.185,3.8,0.109574664
4346,476,19,19,24,8,7.185,5.8,0.090663805
4347,476,19,19,24,8,10.185,3.8,0.083735627
4348,476,19,19,24,8,13.175,5.8,0.090289994
4349,476,19,19,24,8,15.885,3.8,0.083485038
4350,476,19,19,24,8,15.885,5.8,0.076220564
4351,477,20,17,20,8,4.415,3.8,0.0811933
4352,477,20,17,20,8,4.415,5.8,0.077998116
4353,477,20,17,20,8,7.185,3.8,0.102309629
4354,477,20,17,20,8,7.185,5.8,0.089115779
4355,477,20,17,20,8,10.185,3.8,0.084762291
4356,477,20,17,20,8,13.175,5.8,0.094272869
4357,477,20,17,20,8,15.885,3.8,0.074586377
4358,477,20,17,20,8,15.885,5.8,0.074559562
4359,478,14,9,23,8,4.415,3.8,0.072588526
4360,478,14,9,23,8,4.415,5.8,0.108259946
4361,478,14,9,23,8,7.185,3.8,0.093873538
4362,478,14,9,23,8,7.185,5.8,0.107356917
4363,478,14,9,23,8,10.185,3.8,0.087891386
4364,478,14,9,23,8,13.175,5.8,0.092814109
4365,478,14,9,23,8,15.885,3.8,0.099243055
4366,478,14,9,23,8,15.885,5.8,0.088360318
4367,479,15,29,26,8,4.415,3.8,0.072652001
4368,479,15,29,26,8,4.415,5.8,0.061579246
4369,479,15,29,26,8,7.185,3.8,0.067614443
4370,479,15,29,26,8,7.185,5.8,0.062520222
4371,479,15,29,26,8,10.185,3.8,0.067206806
4372,479,15,29,26,8,13.175,5.8,0.074639884
4373,479,15,29,26,8,15.885,3.8,0.063919652
4374,479,15,29,26,8,15.885,5.8,0.060454148
4375,480,16,28,24,8,4.415,3.8,0.076797389
4376,480,16,28,24,8,4.415,5.8,0.064247399
4377,480,16,28,24,8,7.185,3.8,0.069605977
4378,480,16,28,24,8,7.185,5.8,0.06546003
4379,480,16,28,24,8,10.185,3.8,0.07025434
4380,480,16,28,24,8,13.175,5.8,0.076661241
4381,480,16,28,24,8,15.885,3.8,0.066684162
4382,480,16,28,24,8,15.885,5.8,0.063054334
4383,481,13,6,22,8,4.415,3.8,0.080616572
4384,481,13,6,22,8,4.415,5.8,0.107913046
4385,481,13,6,22,8,7.185,3.8,0.086037246
4386,481,13,6,22,8,7.185,5.8,0.107336679
4387,481,13,6,22,8,10.185,3.8,0.091109468
4388,481,13,6,22,8,13.175,5.8,0.091513228
4389,481,13,6,22,8,15.885,3.8,0.096161599
4390,481,13,6,22,8,15.885,5.8,0.092678551
4391,482,21,20,26,8,4.415,3.8,0.095371634
4392,482,21,20,26,8,4.415,5.8,0.096082653
4393,482,21,20,26,8,7.185,3.8,0.116901661
4394,482,21,20,26,8,7.185,5.8,0.10859099
4395,482,21,20,26,8,10.185,3.8,0.084112255
4396,482,21,20,26,8,13.175,5.8,0.091282874
4397,482,21,20,26,8,15.885,3.8,0.088535722
4398,482,21,20,26,8,15.885,5.8,0.08282292
4399,483,15,16,24,8,4.415,3.8,0.074317294
4400,483,15,16,24,8,4.415,5.8,0.096295854
4401,483,15,16,24,8,7.185,3.8,0.091809336
4402,483,15,16,24,8,7.185,5.8,0.103237516
4403,483,15,16,24,8,10.185,3.8,0.074547164
4404,483,15,16,24,8,13.175,5.8,0.093528303
4405,483,15,16,24,8,15.885,3.8,0.097139785
4406,483,15,16,24,8,15.885,5.8,0.084447634
4407,484,17,13,27,8,4.415,3.8,0.0989579
4408,484,17,13,27,8,4.415,5.8,0.107363337
4409,484,17,13,27,8,7.185,3.8,0.117474929
4410,484,17,13,27,8,7.185,5.8,0.104971127
4411,484,17,13,27,8,10.185,3.8,0.100908112
4412,484,17,13,27,8,13.175,5.8,0.092219612
4413,484,17,13,27,8,15.885,3.8,0.09664532
4414,484,17,13,27,8,15.885,5.8,0.093420857
4415,485,22,28,26,8,4.415,3.8,0.073408475
4416,485,22,28,26,8,4.415,5.8,0.062938028
4417,485,22,28,26,8,7.185,3.8,0.070263904
4418,485,22,28,26,8,7.185,5.8,0.067657185
4419,485,22,28,26,8,10.185,3.8,0.069118156
4420,485,22,28,26,8,13.175,5.8,0.07976939
4421,485,22,28,26,8,15.885,3.8,0.065639541
4422,485,22,28,26,8,15.885,5.8,0.062651955
4423,486,19,10,21,8,4.415,3.8,0.106097325
4424,486,19,10,21,8,4.415,5.8,0.112542655
4425,486,19,10,21,8,7.185,3.8,0.130561458
4426,486,19,10,21,8,7.185,5.8,0.115378188
4427,486,19,10,21,8,10.185,3.8,0.105652245
4428,486,19,10,21,8,13.175,5.8,0.099812506
4429,486,19,10,21,8,15.885,3.8,0.109213981
4430,486,19,10,21,8,15.885,5.8,0.096248675
4431,487,17,6,25,8,4.415,3.8,0.110766119
4432,487,17,6,25,8,4.415,5.8,0.108429755
4433,487,17,6,25,8,7.185,3.8,0.11355315
4434,487,17,6,25,8,7.185,5.8,0.11270117
4435,487,17,6,25,8,10.185,3.8,0.106349728
4436,487,17,6,25,8,13.175,5.8,0.099197834
4437,487,17,6,25,8,15.885,3.8,0.106730484
4438,487,17,6,25,8,15.885,5.8,0.100793302
4439,488,12,16,26,8,4.415,3.8,0.093202893
4440,488,12,16,26,8,4.415,5.8,0.070404968
4441,488,12,16,26,8,7.185,3.8,0.111014739
4442,488,12,16,26,8,7.185,5.8,0.069147528
4443,488,12,16,26,8,10.185,3.8,0.09246727
4444,488,12,16,26,8,13.175,5.8,0.083703751
4445,488,12,16,26,8,15.885,3.8,0.097393086
4446,488,12,16,26,8,15.885,5.8,0.073246108
4447,489,12,3,21,8,4.415,3.8,0.086576472
4448,489,12,3,21,8,4.415,5.8,0.107154807
4449,489,12,3,21,8,7.185,3.8,0.088056461
4450,489,12,3,21,8,7.185,5.8,0.104242875
4451,489,12,3,21,8,10.185,3.8,0.104797209
4452,489,12,3,21,8,13.175,5.8,0.087781159
4453,489,12,3,21,8,15.885,3.8,0.096739051
4454,489,12,3,21,8,15.885,5.8,0.092125263
4455,490,21,13,27,8,4.415,3.8,0.124258782
4456,490,21,13,27,8,4.415,5.8,0.105095997
4457,490,21,13,27,8,7.185,3.8,0.113873769
4458,490,21,13,27,8,7.185,5.8,0.106901124
4459,490,21,13,27,8,10.185,3.8,0.106538863
4460,490,21,13,27,8,13.175,5.8,0.100282149
4461,490,21,13,27,8,15.885,3.8,0.110060952
4462,490,21,13,27,8,15.885,5.8,0.102229302
4463,491,18,26,22,8,4.415,3.8,0.080010305
4464,491,18,26,22,8,4.415,5.8,0.068082917
4465,491,18,26,22,8,7.185,3.8,0.07409457
4466,491,18,26,22,8,7.185,5.8,0.068876319
4467,491,18,26,22,8,10.185,3.8,0.07334265
4468,491,18,26,22,8,13.175,5.8,0.079870223
4469,491,18,26,22,8,15.885,3.8,0.07042301
4470,491,18,26,22,8,15.885,5.8,0.066425262
4471,492,22,30,24,8,4.415,3.8,0.075188332
4472,492,22,30,24,8,4.415,5.8,0.064253101
4473,492,22,30,24,8,7.185,3.8,0.069527583
4474,492,22,30,24,8,7.185,5.8,0.064294659
4475,492,22,30,24,8,10.185,3.8,0.065239715
4476,492,22,30,24,8,13.175,5.8,0.071202919
4477,492,22,30,24,8,15.885,3.8,0.065690065
4478,492,22,30,24,8,15.885,5.8,0.063241228
4479,493,16,19,26,8,4.415,3.8,0.08709288
4480,493,16,19,26,8,4.415,5.8,0.089573508
4481,493,16,19,26,8,7.185,3.8,0.112157797
4482,493,16,19,26,8,7.185,5.8,0.098683987
4483,493,16,19,26,8,10.185,3.8,0.085542552
4484,493,16,19,26,8,13.175,5.8,0.089750775
4485,493,16,19,26,8,15.885,3.8,0.089148226
4486,493,16,19,26,8,15.885,5.8,0.078239548
4487,494,17,17,20,8,4.415,3.8,0.079524969
4488,494,17,17,20,8,4.415,5.8,0.074485522
4489,494,17,17,20,8,7.185,3.8,0.097721537
4490,494,17,17,20,8,7.185,5.8,0.086805773
4491,494,17,17,20,8,10.185,3.8,0.084684531
4492,494,17,17,20,8,13.175,5.8,0.093278757
4493,494,17,17,20,8,15.885,3.8,0.074690542
4494,494,17,17,20,8,15.885,5.8,0.074051484
4495,495,15,5,26,8,4.415,3.8,0.109589474
4496,495,15,5,26,8,4.415,5.8,0.096993577
4497,495,15,5,26,8,7.185,3.8,0.108596833
4498,495,15,5,26,8,7.185,5.8,0.099028063
4499,495,15,5,26,8,10.185,3.8,0.105163167
4500,495,15,5,26,8,13.175,5.8,0.091630239
4501,495,15,5,26,8,15.885,3.8,0.098309602
4502,495,15,5,26,8,15.885,5.8,0.109770419
4503,496,14,24,20,8,4.415,3.8,0.081854386
4504,496,14,24,20,8,4.415,5.8,0.069706622
4505,496,14,24,20,8,7.185,3.8,0.076924351
4506,496,14,24,20,8,7.185,5.8,0.072770818
4507,496,14,24,20,8,10.185,3.8,0.079490118
4508,496,14,24,20,8,13.175,5.8,0.083891429
4509,496,14,24,20,8,15.885,3.8,0.072173169
4510,496,14,24,20,8,15.885,5.8,0.06887822
4511,497,15,3,25,8,4.415,3.8,0.109086365
4512,497,15,3,25,8,4.415,5.8,0.109414726
4513,497,15,3,25,8,7.185,3.8,0.107081571
4514,497,15,3,25,8,7.185,5.8,0.109381997
4515,497,15,3,25,8,10.185,3.8,0.106378175
4516,497,15,3,25,8,13.175,5.8,0.091522893
4517,497,15,3,25,8,15.885,3.8,0.100413043
4518,497,15,3,25,8,15.885,5.8,0.113769609
4519,498,21,22,23,8,4.415,3.8,0.073413987
4520,498,21,22,23,8,4.415,5.8,0.069401134
4521,498,21,22,23,8,7.185,3.8,0.089520341
4522,498,21,22,23,8,7.185,5.8,0.07905987
4523,498,21,22,23,8,10.185,3.8,0.082196225
4524,498,21,22,23,8,13.175,5.8,0.089285465
4525,498,21,22,23,8,15.885,3.8,0.063569554
4526,498,21,22,23,8,15.885,5.8,0.068124403
4527,499,22,2,21,8,4.415,3.8,0.134929377
4528,499,22,2,21,8,4.415,5.8,0.131413774
4529,499,22,2,21,8,7.185,3.8,0.130917601
4530,499,22,2,21,8,7.185,5.8,0.124678587
4531,499,22,2,21,8,10.185,3.8,0.115000695
4532,499,22,2,21,8,13.175,5.8,0.107375013
4533,499,22,2,21,8,15.885,3.8,0.12365641
4534,499,22,2,21,8,15.885,5.8,0.118232151
4535,500,16,28,27,8,4.415,3.8,0.069496032
4536,500,16,28,27,8,4.415,5.8,0.060545574
4537,500,16,28,27,8,7.185,3.8,0.070562869
4538,500,16,28,27,8,7.185,5.8,0.063607349
4539,500,16,28,27,8,10.185,3.8,0.068241297
4540,500,16,28,27,8,13.175,5.8,0.075925475
4541,500,16,28,27,8,15.885,3.8,0.062418072
4542,500,16,28,27,8,15.885,5.8,0.059177362
4543,501,20,21,26,8,4.415,3.8,0.087267492
4544,501,20,21,26,8,4.415,5.8,0.085225157
4545,501,20,21,26,8,7.185,3.8,0.109074907
4546,501,20,21,26,8,7.185,5.8,0.093747123
4547,501,20,21,26,8,10.185,3.8,0.080947634
4548,501,20,21,26,8,13.175,5.8,0.088531458
4549,501,20,21,26,8,15.885,3.8,0.081676176
4550,501,20,21,26,8,15.885,5.8,0.074568708
4551,502,22,31,22,8,4.415,3.8,0.072004486
4552,502,22,31,22,8,4.415,5.8,0.065340732
4553,502,22,31,22,8,7.185,3.8,0.073105167
4554,502,22,31,22,8,7.185,5.8,0.067715926
4555,502,22,31,22,8,10.185,3.8,0.064708415
4556,502,22,31,22,8,13.175,5.8,0.069967964
4557,502,22,31,22,8,15.885,3.8,0.067423166
4558,502,22,31,22,8,15.885,5.8,0.065667174
4559,503,19,4,22,8,4.415,3.8,0.096821837
4560,503,19,4,22,8,4.415,5.8,0.114099985
4561,503,19,4,22,8,7.185,3.8,0.103844494
4562,503,19,4,22,8,7.185,5.8,0.121469036
4563,503,19,4,22,8,10.185,3.8,0.114617929
4564,503,19,4,22,8,13.175,5.8,0.10142797
4565,503,19,4,22,8,15.885,3.8,0.116689222
4566,503,19,4,22,8,15.885,5.8,0.111620701
4567,504,20,2,26,8,4.415,3.8,0.131665833
4568,504,20,2,26,8,4.415,5.8,0.100953412
4569,504,20,2,26,8,7.185,3.8,0.116913892
4570,504,20,2,26,8,7.185,5.8,0.113210367
4571,504,20,2,26,8,10.185,3.8,0.120718112
4572,504,20,2,26,8,13.175,5.8,0.110989698
4573,504,20,2,26,8,15.885,3.8,0.107012382
4574,504,20,2,26,8,15.885,5.8,0.113936636
4575,505,22,11,28,8,4.415,3.8,0.125980718
4576,505,22,11,28,8,4.415,5.8,0.113353193
4577,505,22,11,28,8,7.185,3.8,0.121399656
4578,505,22,11,28,8,7.185,5.8,0.115021819
4579,505,22,11,28,8,10.185,3.8,0.105763604
4580,505,22,11,28,8,13.175,5.8,0.104359239
4581,505,22,11,28,8,15.885,3.8,0.112553476
4582,505,22,11,28,8,15.885,5.8,0.107242637
4583,506,17,19,26,8,4.415,3.8,0.089156574
4584,506,17,19,26,8,4.415,5.8,0.093231297
4585,506,17,19,26,8,7.185,3.8,0.114702559
4586,506,17,19,26,8,7.185,5.8,0.100354892
4587,506,17,19,26,8,10.185,3.8,0.084490834
4588,506,17,19,26,8,13.175,5.8,0.090607495
4589,506,17,19,26,8,15.885,3.8,0.09144606
4590,506,17,19,26,8,15.885,5.8,0.080207417
4591,507,12,4,27,8,4.415,3.8,0.09185878
4592,507,12,4,27,8,4.415,5.8,0.090310689
4593,507,12,4,27,8,7.185,3.8,0.070298234
4594,507,12,4,27,8,7.185,5.8,0.088232277
4595,507,12,4,27,8,10.185,3.8,0.095150429
4596,507,12,4,27,8,13.175,5.8,0.085095965
4597,507,12,4,27,8,15.885,3.8,0.090708335
4598,507,12,4,27,8,15.885,5.8,0.077623354
4599,508,18,26,21,8,4.415,3.8,0.081163868
4600,508,18,26,21,8,4.415,5.8,0.068547635
4601,508,18,26,21,8,7.185,3.8,0.074169443
4602,508,18,26,21,8,7.185,5.8,0.070589052
4603,508,18,26,21,8,10.185,3.8,0.073985945
4604,508,18,26,21,8,13.175,5.8,0.079668655
4605,508,18,26,21,8,15.885,3.8,0.070567373
4606,508,18,26,21,8,15.885,5.8,0.067653435
4607,509,23,2,21,8,4.415,3.8,0.138376765
4608,509,23,2,21,8,4.415,5.8,0.133802488
4609,509,23,2,21,8,7.185,3.8,0.132667857
4610,509,23,2,21,8,7.185,5.8,0.125756964
4611,509,23,2,21,8,10.185,3.8,0.113014998
4612,509,23,2,21,8,13.175,5.8,0.108503648
4613,509,23,2,21,8,15.885,3.8,0.126900963
4614,509,23,2,21,8,15.885,5.8,0.116083622
4615,510,15,9,25,8,4.415,3.8,0.10504097
4616,510,15,9,25,8,4.415,5.8,0.102287898
4617,510,15,9,25,8,7.185,3.8,0.111753493
4618,510,15,9,25,8,7.185,5.8,0.106407522
4619,510,15,9,25,8,10.185,3.8,0.10285722
4620,510,15,9,25,8,13.175,5.8,0.084284726
4621,510,15,9,25,8,15.885,3.8,0.100018448
4622,510,15,9,25,8,15.885,5.8,0.109569043
4623,511,12,5,24,8,4.415,3.8,0.087504273
4624,511,12,5,24,8,4.415,5.8,0.100831497
4625,511,12,5,24,8,7.185,3.8,0.08266074
4626,511,12,5,24,8,7.185,5.8,0.10391118
4627,511,12,5,24,8,10.185,3.8,0.103634102
4628,511,12,5,24,8,13.175,5.8,0.087507264
4629,511,12,5,24,8,15.885,3.8,0.094361406
4630,511,12,5,24,8,15.885,5.8,0.088622621
4631,512,21,23,20,8,4.415,3.8,0.083946412
4632,512,21,23,20,8,4.415,5.8,0.072081483
4633,512,21,23,20,8,7.185,3.8,0.077076555
4634,512,21,23,20,8,7.185,5.8,0.07505611
4635,512,21,23,20,8,10.185,3.8,0.076547008
4636,512,21,23,20,8,13.175,5.8,0.087124152
4637,512,21,23,20,8,15.885,3.8,0.076603148
4638,512,21,23,20,8,15.885,5.8,0.07001174
4639,513,17,25,25,8,4.415,3.8,0.071631901
4640,513,17,25,25,8,4.415,5.8,0.063667187
4641,513,17,25,25,8,7.185,3.8,0.077166246
4642,513,17,25,25,8,7.185,5.8,0.070430161
4643,513,17,25,25,8,10.185,3.8,0.073862713
4644,513,17,25,25,8,13.175,5.8,0.081879875
4645,513,17,25,25,8,15.885,3.8,0.063450569
4646,513,17,25,25,8,15.885,5.8,0.063591283
4647,514,15,20,26,8,4.415,3.8,0.072818104
4648,514,15,20,26,8,4.415,5.8,0.084074643
4649,514,15,20,26,8,7.185,3.8,0.093704683
4650,514,15,20,26,8,7.185,5.8,0.092849357
4651,514,15,20,26,8,10.185,3.8,0.067618561
4652,514,15,20,26,8,13.175,5.8,0.088574302
4653,514,15,20,26,8,15.885,3.8,0.08379545
4654,514,15,20,26,8,15.885,5.8,0.073812545
4655,515,20,19,23,8,4.415,3.8,0.083593072
4656,515,20,19,23,8,4.415,5.8,0.0803925
4657,515,20,19,23,8,7.185,3.8,0.105105591
4658,515,20,19,23,8,7.185,5.8,0.086901924
4659,515,20,19,23,8,10.185,3.8,0.081811562
4660,515,20,19,23,8,13.175,5.8,0.091293303
4661,515,20,19,23,8,15.885,3.8,0.078998903
4662,515,20,19,23,8,15.885,5.8,0.07191172
4663,516,14,20,26,8,4.415,3.8,0.081769217
4664,516,14,20,26,8,4.415,5.8,0.077619112
4665,516,14,20,26,8,7.185,3.8,0.096010867
4666,516,14,20,26,8,7.185,5.8,0.083341614
4667,516,14,20,26,8,10.185,3.8,0.081695235
4668,516,14,20,26,8,13.175,5.8,0.085046369
4669,516,14,20,26,8,15.885,3.8,0.078999953
4670,516,14,20,26,8,15.885,5.8,0.067796402
4671,517,14,21,24,8,4.415,3.8,0.074004879
4672,517,14,21,24,8,4.415,5.8,0.068327555
4673,517,14,21,24,8,7.185,3.8,0.08606192
4674,517,14,21,24,8,7.185,5.8,0.078716557
4675,517,14,21,24,8,10.185,3.8,0.077507913
4676,517,14,21,24,8,13.175,5.8,0.086410553
4677,517,14,21,24,8,15.885,3.8,0.069141106
4678,517,14,21,24,8,15.885,5.8,0.067323275
4679,518,18,26,26,8,4.415,3.8,0.070111244
4680,518,18,26,26,8,4.415,5.8,0.061664193
4681,518,18,26,26,8,7.185,3.8,0.07666344
4682,518,18,26,26,8,7.185,5.8,0.0690218
4683,518,18,26,26,8,10.185,3.8,0.073543433
4684,518,18,26,26,8,13.175,5.8,0.080991949
4685,518,18,26,26,8,15.885,3.8,0.061545384
4686,518,18,26,26,8,15.885,5.8,0.061960467
4687,519,20,13,27,8,4.415,3.8,0.119441729
4688,519,20,13,27,8,4.415,5.8,0.108148102
4689,519,20,13,27,8,7.185,3.8,0.11379997
4690,519,20,13,27,8,7.185,5.8,0.107282684
4691,519,20,13,27,8,10.185,3.8,0.101954765
4692,519,20,13,27,8,13.175,5.8,0.098381719
4693,519,20,13,27,8,15.885,3.8,0.10727797
4694,519,20,13,27,8,15.885,5.8,0.101807046
4695,520,13,20,20,8,4.415,3.8,0.080110529
4696,520,13,20,20,8,4.415,5.8,0.071466813
4697,520,13,20,20,8,7.185,3.8,0.082792185
4698,520,13,20,20,8,7.185,5.8,0.078694669
4699,520,13,20,20,8,10.185,3.8,0.082599132
4700,520,13,20,20,8,13.175,5.8,0.087175589
4701,520,13,20,20,8,15.885,3.8,0.07220146
4702,520,13,20,20,8,15.885,5.8,0.069584877
4703,521,18,22,21,8,4.415,3.8,0.079470867
4704,521,18,22,21,8,4.415,5.8,0.070199466
4705,521,18,22,21,8,7.185,3.8,0.081735101
4706,521,18,22,21,8,7.185,5.8,0.076544034
4707,521,18,22,21,8,10.185,3.8,0.080350606
4708,521,18,22,21,8,13.175,5.8,0.08721801
4709,521,18,22,21,8,15.885,3.8,0.071574678
4710,521,18,22,21,8,15.885,5.8,0.068594799
4711,522,13,1,25,8,4.415,3.8,0.096657595
4712,522,13,1,25,8,4.415,5.8,0.104110618
4713,522,13,1,25,8,7.185,3.8,0.100221945
4714,522,13,1,25,8,7.185,5.8,0.101460398
4715,522,13,1,25,8,10.185,3.8,0.096592593
4716,522,13,1,25,8,13.175,5.8,0.094875811
4717,522,13,1,25,8,15.885,3.8,0.094356453
4718,522,13,1,25,8,15.885,5.8,0.085294808
4719,523,21,4,23,8,4.415,3.8,0.108723423
4720,523,21,4,23,8,4.415,5.8,0.108207838
4721,523,21,4,23,8,7.185,3.8,0.093365863
4722,523,21,4,23,8,7.185,5.8,0.121891369
4723,523,21,4,23,8,10.185,3.8,0.118434876
4724,523,21,4,23,8,13.175,5.8,0.108473323
4725,523,21,4,23,8,15.885,3.8,0.11825056
4726,523,21,4,23,8,15.885,5.8,0.116592697
4727,524,17,19,20,8,4.415,3.8,0.078647559
4728,524,17,19,20,8,4.415,5.8,0.071398055
4729,524,17,19,20,8,7.185,3.8,0.085897909
4730,524,17,19,20,8,7.185,5.8,0.081839398
4731,524,17,19,20,8,10.185,3.8,0.083801136
4732,524,17,19,20,8,13.175,5.8,0.090365482
4733,524,17,19,20,8,15.885,3.8,0.068834091
4734,524,17,19,20,8,15.885,5.8,0.070700505
4735,525,18,23,28,8,4.415,3.8,0.084388719
4736,525,18,23,28,8,4.415,5.8,0.081657938
4737,525,18,23,28,8,7.185,3.8,0.104348272
4738,525,18,23,28,8,7.185,5.8,0.091541564
4739,525,18,23,28,8,10.185,3.8,0.076389388
4740,525,18,23,28,8,13.175,5.8,0.084445488
4741,525,18,23,28,8,15.885,3.8,0.079218588
4742,525,18,23,28,8,15.885,5.8,0.070739904
4743,526,14,3,24,8,4.415,3.8,0.094454008
4744,526,14,3,24,8,4.415,5.8,0.104633999
4745,526,14,3,24,8,7.185,3.8,0.079672182
4746,526,14,3,24,8,7.185,5.8,0.113553203
4747,526,14,3,24,8,10.185,3.8,0.097070705
4748,526,14,3,24,8,13.175,5.8,0.097145486
4749,526,14,3,24,8,15.885,3.8,0.094548434
4750,526,14,3,24,8,15.885,5.8,0.098705392
4751,527,18,27,23,8,4.415,3.8,0.078426418
4752,527,18,27,23,8,4.415,5.8,0.066729234
4753,527,18,27,23,8,7.185,3.8,0.072203549
4754,527,18,27,23,8,7.185,5.8,0.067069224
